"id","area_code","area_name","gender","age_group","population_year","laborforce","cni_pop_16pl"
5228,21,"Conejos","Male","25 to 34",2011,337.66,417.17
5229,21,"Conejos","Female","35 to 44",2011,337.8,419.62
5230,21,"Conejos","Male","35 to 44",2011,429.64,449.14
5231,21,"Conejos","Female","45 to 54",2011,414.14,563.03
5232,21,"Conejos","Male","45 to 54",2011,475.07,560.16
5233,21,"Conejos","Female","55 to 64",2011,344.7,559.66
5234,21,"Conejos","Male","55 to 64",2011,400.65,577.6
5235,21,"Conejos","Female","65 and over",2011,91.57,688.39
5236,21,"Conejos","Male","65 and over",2011,126.07,608.87
5237,21,"Conejos","Female","16 to 19",2012,110.42,250.26
5238,21,"Conejos","Male","16 to 19",2012,106.48,241.88
5239,21,"Conejos","Female","20 to 24",2012,170.98,246.82
5240,21,"Conejos","Male","20 to 24",2012,215.12,259.3
5241,21,"Conejos","Female","25 to 34",2012,325.02,404.26
5242,21,"Conejos","Male","25 to 34",2012,352.98,437.07
5243,21,"Conejos","Female","35 to 44",2012,345.46,429.71
5244,21,"Conejos","Male","35 to 44",2012,430.89,450.44
5245,21,"Conejos","Female","45 to 54",2012,410.77,559.18
5246,21,"Conejos","Male","45 to 54",2012,470.97,555.98
5247,21,"Conejos","Female","55 to 64",2012,344.85,552.63
5248,21,"Conejos","Male","55 to 64",2012,408.48,586.38
5249,21,"Conejos","Female","65 and over",2012,99.52,713.27
5250,21,"Conejos","Male","65 and over",2012,132.14,618.99
5251,21,"Conejos","Female","16 to 19",2013,101.53,237.33
5252,21,"Conejos","Male","16 to 19",2013,98.46,228.49
5253,21,"Conejos","Female","20 to 24",2013,178.33,258.97
5254,21,"Conejos","Male","20 to 24",2013,218.69,265.06
5255,21,"Conejos","Female","25 to 34",2013,343.14,426.8
5256,21,"Conejos","Male","25 to 34",2013,364.15,452.43
5257,21,"Conejos","Female","35 to 44",2013,349.84,435.74
5258,21,"Conejos","Male","35 to 44",2013,448.38,468.72
5259,21,"Conejos","Female","45 to 54",2013,408.38,555.93
5260,21,"Conejos","Male","45 to 54",2013,450.98,533.61
5261,21,"Conejos","Female","55 to 64",2013,345.49,547.44
5262,21,"Conejos","Male","55 to 64",2013,413.65,592.1
5263,21,"Conejos","Female","65 and over",2013,107.62,736.9
5264,21,"Conejos","Male","65 and over",2013,140.42,641.25
5265,21,"Conejos","Female","16 to 19",2014,100.2,241.83
5266,21,"Conejos","Male","16 to 19",2014,93.7,222.25
5267,21,"Conejos","Female","20 to 24",2014,186.49,272.86
5268,21,"Conejos","Male","20 to 24",2014,218.89,267.13
5269,21,"Conejos","Female","25 to 34",2014,353.54,440.33
5270,21,"Conejos","Male","25 to 34",2014,373.69,465.85
5271,21,"Conejos","Female","35 to 44",2014,351.98,439.58
5272,21,"Conejos","Male","35 to 44",2014,446.47,466.73
5273,21,"Conejos","Female","45 to 54",2014,405.39,551.85
5274,21,"Conejos","Male","45 to 54",2014,448.68,531.5
5275,21,"Conejos","Female","55 to 64",2014,352.5,552.33
5276,21,"Conejos","Male","55 to 64",2014,416.45,595.28
5277,21,"Conejos","Female","65 and over",2014,114.05,752.22
5278,21,"Conejos","Male","65 and over",2014,147.47,659.66
5279,21,"Conejos","Female","16 to 19",2015,96.45,241.42
5280,21,"Conejos","Male","16 to 19",2015,89.9,218.74
5281,21,"Conejos","Female","20 to 24",2015,188.82,279.21
5282,21,"Conejos","Male","20 to 24",2015,218.82,269.26
5283,21,"Conejos","Female","25 to 34",2015,362.36,451.31
5284,21,"Conejos","Male","25 to 34",2015,385.9,482.71
5285,21,"Conejos","Female","35 to 44",2015,358.75,448.63
5286,21,"Conejos","Male","35 to 44",2015,452.44,472.97
5287,21,"Conejos","Female","45 to 54",2015,397.19,540.69
5288,21,"Conejos","Male","45 to 54",2015,435.54,516.53
5289,21,"Conejos","Female","55 to 64",2015,363.14,562.75
5290,21,"Conejos","Male","55 to 64",2015,425.81,606.93
5291,21,"Conejos","Female","65 and over",2015,120.6,767.13
5292,21,"Conejos","Male","65 and over",2015,154.72,675.49
5293,21,"Conejos","Female","16 to 19",2016,95.91,248.42
5294,21,"Conejos","Male","16 to 19",2016,88.53,221.13
5295,21,"Conejos","Female","20 to 24",2016,184.22,275.33
5296,21,"Conejos","Male","20 to 24",2016,222.75,276.02
5297,21,"Conejos","Female","25 to 34",2016,369.39,460.07
5298,21,"Conejos","Male","25 to 34",2016,391.48,491.36
5299,21,"Conejos","Female","35 to 44",2016,376.1,470.97
5300,21,"Conejos","Male","35 to 44",2016,464.38,485.45
5301,21,"Conejos","Female","45 to 54",2016,383.63,522.23
5302,21,"Conejos","Male","45 to 54",2016,442.58,524.88
5303,21,"Conejos","Female","55 to 64",2016,371.85,570.88
5304,21,"Conejos","Male","55 to 64",2016,411.53,586.59
5305,21,"Conejos","Female","65 and over",2016,128.15,787.22
5306,21,"Conejos","Male","65 and over",2016,163.41,699.41
5307,21,"Conejos","Female","16 to 19",2017,95.2,256.42
5308,21,"Conejos","Male","16 to 19",2017,86.46,221.87
5309,21,"Conejos","Female","20 to 24",2017,176.41,266.12
5310,21,"Conejos","Male","20 to 24",2017,203.85,254.38
5311,21,"Conejos","Female","25 to 34",2017,385.69,481.01
5312,21,"Conejos","Male","25 to 34",2017,404.96,510.03
5313,21,"Conejos","Female","35 to 44",2017,388.77,487.49
5314,21,"Conejos","Male","35 to 44",2017,478.53,500.79
5315,21,"Conejos","Female","45 to 54",2017,365.5,497.55
5316,21,"Conejos","Male","45 to 54",2017,437.29,519.2
5317,21,"Conejos","Female","55 to 64",2017,382.35,581.57
5318,21,"Conejos","Male","55 to 64",2017,409.42,582.75
5319,21,"Conejos","Female","65 and over",2017,134.88,810.07
5320,21,"Conejos","Male","65 and over",2017,170.75,722.35
5321,21,"Conejos","Female","16 to 19",2018,88.66,246.84
5322,21,"Conejos","Male","16 to 19",2018,83.84,219.63
5323,21,"Conejos","Female","20 to 24",2018,175.72,267.57
5324,21,"Conejos","Male","20 to 24",2018,193.62,243.33
5325,21,"Conejos","Female","25 to 34",2018,395.95,493.81
5326,21,"Conejos","Male","25 to 34",2018,413.84,522.4
5327,21,"Conejos","Female","35 to 44",2018,400.84,503.29
5328,21,"Conejos","Male","35 to 44",2018,491.72,514.59
5329,21,"Conejos","Female","45 to 54",2018,355.08,483.38
5330,21,"Conejos","Male","45 to 54",2018,429.91,511.04
5331,21,"Conejos","Female","55 to 64",2018,385.27,581.53
5332,21,"Conejos","Male","55 to 64",2018,410.68,583.72
5333,21,"Conejos","Female","65 and over",2018,142.86,839.23
5334,21,"Conejos","Male","65 and over",2018,176.16,736.65
5335,21,"Conejos","Female","16 to 19",2019,84.62,241.93
5336,21,"Conejos","Male","16 to 19",2019,80.78,214.63
5337,21,"Conejos","Female","20 to 24",2019,169.19,260.48
5338,21,"Conejos","Male","20 to 24",2019,191.69,242.63
5339,21,"Conejos","Female","25 to 34",2019,410.4,512.52
5340,21,"Conejos","Male","25 to 34",2019,418.01,529.49
5341,21,"Conejos","Female","35 to 44",2019,408.91,514.12
5342,21,"Conejos","Male","35 to 44",2019,506.37,529.93
5343,21,"Conejos","Female","45 to 54",2019,354.07,482
5344,21,"Conejos","Male","45 to 54",2019,424.79,504.95
5345,21,"Conejos","Female","55 to 64",2019,385.58,576.7
5346,21,"Conejos","Male","55 to 64",2019,402.48,572.07
5347,21,"Conejos","Female","65 and over",2019,150.13,858.49
5348,21,"Conejos","Male","65 and over",2019,184.02,760.78
5349,21,"Conejos","Female","16 to 19",2020,82.48,243.3
5350,21,"Conejos","Male","16 to 19",2020,75.36,203.08
5351,21,"Conejos","Female","20 to 24",2020,169.46,264.26
5352,21,"Conejos","Male","20 to 24",2020,195.24,248.9
5353,21,"Conejos","Female","25 to 34",2020,422.13,527.88
5354,21,"Conejos","Male","25 to 34",2020,426.28,541.2
5355,21,"Conejos","Female","35 to 44",2020,418.72,527.17
5356,21,"Conejos","Male","35 to 44",2020,514.86,539.4
5357,21,"Conejos","Female","45 to 54",2020,354.73,482.9
5358,21,"Conejos","Male","45 to 54",2020,427.76,509.08
5359,21,"Conejos","Female","55 to 64",2020,383.79,568.86
5360,21,"Conejos","Male","55 to 64",2020,390.64,555.25
5361,21,"Conejos","Female","65 and over",2020,156.56,876.6
5362,21,"Conejos","Male","65 and over",2020,192.62,787.41
5363,21,"Conejos","Female","16 to 19",2021,83.78,247.53
5364,21,"Conejos","Male","16 to 19",2021,78.58,211.94
5365,21,"Conejos","Female","20 to 24",2021,173.91,271.38
5366,21,"Conejos","Male","20 to 24",2021,187.86,239.56
5367,21,"Conejos","Female","25 to 34",2021,437.4,547.4
5368,21,"Conejos","Male","25 to 34",2021,434.49,551.85
5369,21,"Conejos","Female","35 to 44",2021,421.45,530.54
5370,21,"Conejos","Male","35 to 44",2021,527.13,552.38
5371,21,"Conejos","Female","45 to 54",2021,354.08,482.14
5372,21,"Conejos","Male","45 to 54",2021,429.83,511.48
5373,21,"Conejos","Female","55 to 64",2021,374.53,556
5374,21,"Conejos","Male","55 to 64",2021,382.16,543.26
5375,21,"Conejos","Female","65 and over",2021,159.42,899.12
5376,21,"Conejos","Male","65 and over",2021,196.17,806.22
5377,21,"Conejos","Female","16 to 19",2022,85.93,254.31
5378,21,"Conejos","Male","16 to 19",2022,83.68,225.9
5379,21,"Conejos","Female","20 to 24",2022,175.1,273.42
5380,21,"Conejos","Male","20 to 24",2022,186.26,237.59
5381,21,"Conejos","Female","25 to 34",2022,442.61,554.37
5382,21,"Conejos","Male","25 to 34",2022,432.49,549.55
5383,21,"Conejos","Female","35 to 44",2022,428.15,538.9
5384,21,"Conejos","Male","35 to 44",2022,542.98,569.11
5385,21,"Conejos","Female","45 to 54",2022,360.45,490.92
5386,21,"Conejos","Male","45 to 54",2022,429.99,511.6
5387,21,"Conejos","Female","55 to 64",2022,370.84,551.37
5388,21,"Conejos","Male","55 to 64",2022,379.01,538.87
5389,21,"Conejos","Female","65 and over",2022,160.25,910.48
5390,21,"Conejos","Male","65 and over",2022,197.82,817.42
5391,21,"Conejos","Female","16 to 19",2023,87.09,258.14
5392,21,"Conejos","Male","16 to 19",2023,88.72,239.72
5393,21,"Conejos","Female","20 to 24",2023,167.28,261.4
5394,21,"Conejos","Male","20 to 24",2023,185.88,237.16
5395,21,"Conejos","Female","25 to 34",2023,449.72,563.72
5396,21,"Conejos","Male","25 to 34",2023,428.93,545.26
5397,21,"Conejos","Female","35 to 44",2023,443.77,558.49
5398,21,"Conejos","Male","35 to 44",2023,555.25,582.1
5399,21,"Conejos","Female","45 to 54",2023,364.07,495.98
5400,21,"Conejos","Male","45 to 54",2023,444.19,528.44
5401,21,"Conejos","Female","55 to 64",2023,367.79,547.68
5402,21,"Conejos","Male","55 to 64",2023,364.44,518.22
5403,21,"Conejos","Female","65 and over",2023,161.25,922.95
5404,21,"Conejos","Male","65 and over",2023,201.31,836.38
5405,21,"Conejos","Female","16 to 19",2024,85.25,253.1
5406,21,"Conejos","Male","16 to 19",2024,96.89,262.02
5407,21,"Conejos","Female","20 to 24",2024,169.82,265.55
5408,21,"Conejos","Male","20 to 24",2024,183.98,234.81
5409,21,"Conejos","Female","25 to 34",2024,454.78,570.51
5410,21,"Conejos","Male","25 to 34",2024,431.8,549.13
5411,21,"Conejos","Female","35 to 44",2024,454.86,572.36
5412,21,"Conejos","Male","35 to 44",2024,568.51,596.14
5413,21,"Conejos","Female","45 to 54",2024,367.09,500.21
5414,21,"Conejos","Male","45 to 54",2024,443.09,527.06
5415,21,"Conejos","Female","55 to 64",2024,364.76,544.01
5416,21,"Conejos","Male","55 to 64",2024,363.63,517.14
5417,21,"Conejos","Female","65 and over",2024,162.5,937.06
5418,21,"Conejos","Male","65 and over",2024,203.4,849.68
5419,21,"Conejos","Female","16 to 19",2025,82.76,246.11
5420,21,"Conejos","Male","16 to 19",2025,95.65,258.91
5421,21,"Conejos","Female","20 to 24",2025,172.42,269.81
5422,21,"Conejos","Male","20 to 24",2025,182.07,232.42
5423,21,"Conejos","Female","25 to 34",2025,460.01,577.53
5424,21,"Conejos","Male","25 to 34",2025,434.93,553.34
5425,21,"Conejos","Female","35 to 44",2025,461.95,581.21
5426,21,"Conejos","Male","35 to 44",2025,582.17,610.59
5427,21,"Conejos","Female","45 to 54",2025,372.97,508.36
5428,21,"Conejos","Male","45 to 54",2025,447.57,532.34
5429,21,"Conejos","Female","55 to 64",2025,357.04,533.31
5430,21,"Conejos","Male","55 to 64",2025,354.2,503.81
5431,21,"Conejos","Female","65 and over",2025,164.27,954.4
5432,21,"Conejos","Male","65 and over",2025,206.47,867.27
5433,21,"Conejos","Female","16 to 19",2026,86.62,258.01
5434,21,"Conejos","Male","16 to 19",2026,93.82,254.17
5435,21,"Conejos","Female","20 to 24",2026,173.59,271.81
5436,21,"Conejos","Male","20 to 24",2026,189.03,241.38
5437,21,"Conejos","Female","25 to 34",2026,461.91,580.37
5438,21,"Conejos","Male","25 to 34",2026,431.91,549.73
5439,21,"Conejos","Female","35 to 44",2026,467.45,588.06
5440,21,"Conejos","Male","35 to 44",2026,588.84,617.73
5441,21,"Conejos","Female","45 to 54",2026,388.59,529.79
5442,21,"Conejos","Male","45 to 54",2026,457.43,543.99
5443,21,"Conejos","Female","55 to 64",2026,344.9,515.98
5444,21,"Conejos","Male","55 to 64",2026,359.14,510.91
5445,21,"Conejos","Female","65 and over",2026,166.08,972.23
5446,21,"Conejos","Male","65 and over",2026,204.77,864.91
5447,21,"Conejos","Female","16 to 19",2027,84.62,252.45
5448,21,"Conejos","Male","16 to 19",2027,90.64,245.75
5449,21,"Conejos","Female","20 to 24",2027,172.62,270.49
5450,21,"Conejos","Male","20 to 24",2027,197.77,252.61
5451,21,"Conejos","Female","25 to 34",2027,457.14,574.84
5452,21,"Conejos","Male","25 to 34",2027,416.76,530.68
5453,21,"Conejos","Female","35 to 44",2027,482.98,607.51
5454,21,"Conejos","Male","35 to 44",2027,604.66,634.47
5455,21,"Conejos","Female","45 to 54",2027,400.26,545.83
5456,21,"Conejos","Male","45 to 54",2027,470.02,558.9
5457,21,"Conejos","Female","55 to 64",2027,329.3,493.41
5458,21,"Conejos","Male","55 to 64",2027,355.78,506.2
5459,21,"Conejos","Female","65 and over",2027,168.64,994.81
5460,21,"Conejos","Male","65 and over",2027,206.21,875.85
5461,21,"Conejos","Female","16 to 19",2028,85.31,254.92
5462,21,"Conejos","Male","16 to 19",2028,87.2,236.65
5463,21,"Conejos","Female","20 to 24",2028,173.43,271.94
5464,21,"Conejos","Male","20 to 24",2028,211.72,270.49
5465,21,"Conejos","Female","25 to 34",2028,448.15,563.97
5466,21,"Conejos","Male","25 to 34",2028,409.43,521.56
5467,21,"Conejos","Female","35 to 44",2028,493.27,620.37
5468,21,"Conejos","Male","35 to 44",2028,616.8,647.35
5469,21,"Conejos","Female","45 to 54",2028,412,561.98
5470,21,"Conejos","Male","45 to 54",2028,481.89,572.96
5471,21,"Conejos","Female","55 to 64",2028,320.7,481.28
5472,21,"Conejos","Male","55 to 64",2028,350.83,499.23
5473,21,"Conejos","Female","65 and over",2028,170.74,1014.98
5474,21,"Conejos","Male","65 and over",2028,207.07,884.42
5475,21,"Conejos","Female","16 to 19",2029,85.66,256.37
5476,21,"Conejos","Male","16 to 19",2029,89,241.75
5477,21,"Conejos","Female","20 to 24",2029,171.6,269.26
5478,21,"Conejos","Male","20 to 24",2029,214.21,273.75
5479,21,"Conejos","Female","25 to 34",2029,443.26,558.27
5480,21,"Conejos","Male","25 to 34",2029,404.87,515.97
5481,21,"Conejos","Female","35 to 44",2029,506.64,637.1
5482,21,"Conejos","Male","35 to 44",2029,622.17,653.13
5483,21,"Conejos","Female","45 to 54",2029,419.33,572.13
5484,21,"Conejos","Male","45 to 54",2029,494.05,587.34
5485,21,"Conejos","Female","55 to 64",2029,319.39,480.06
5486,21,"Conejos","Male","55 to 64",2029,346.88,493.69
5487,21,"Conejos","Female","65 and over",2029,170.52,1021.5
5488,21,"Conejos","Male","65 and over",2029,207.42,890.9
5489,21,"Conejos","Female","16 to 19",2030,81.74,245.05
5490,21,"Conejos","Male","16 to 19",2030,91.02,247.46
5491,21,"Conejos","Female","20 to 24",2030,177,277.92
5492,21,"Conejos","Male","20 to 24",2030,212.8,272.02
5493,21,"Conejos","Female","25 to 34",2030,446.37,562.63
5494,21,"Conejos","Male","25 to 34",2030,404.18,515.3
5495,21,"Conejos","Female","35 to 44",2030,516.36,649.24
5496,21,"Conejos","Male","35 to 44",2030,629.95,661.44
5497,21,"Conejos","Female","45 to 54",2030,427.39,583.26
5498,21,"Conejos","Male","45 to 54",2030,500.45,594.88
5499,21,"Conejos","Female","55 to 64",2030,319.1,480.37
5500,21,"Conejos","Male","55 to 64",2030,349.37,497.3
5501,21,"Conejos","Female","65 and over",2030,169.65,1024.29
5502,21,"Conejos","Male","65 and over",2030,206.95,893.91
5503,21,"Conejos","Female","16 to 19",2031,84.74,254.02
5504,21,"Conejos","Male","16 to 19",2031,94.29,256.56
5505,21,"Conejos","Female","20 to 24",2031,170.56,267.82
5506,21,"Conejos","Male","20 to 24",2031,207.67,265.53
5507,21,"Conejos","Female","25 to 34",2031,450.81,568.38
5508,21,"Conejos","Male","25 to 34",2031,402.41,513.21
5509,21,"Conejos","Female","35 to 44",2031,530.98,667.62
5510,21,"Conejos","Male","35 to 44",2031,638.55,670.4
5511,21,"Conejos","Female","45 to 54",2031,429.25,585.95
5512,21,"Conejos","Male","45 to 54",2031,510.58,606.99
5513,21,"Conejos","Female","55 to 64",2031,318.65,479.53
5514,21,"Conejos","Male","55 to 64",2031,351.16,499.56
5515,21,"Conejos","Female","65 and over",2031,170.17,1026.95
5516,21,"Conejos","Male","65 and over",2031,206.93,895.02
5517,21,"Conejos","Female","16 to 19",2032,86.19,258.33
5518,21,"Conejos","Male","16 to 19",2032,95.83,260.98
5519,21,"Conejos","Female","20 to 24",2032,170.91,268.36
5520,21,"Conejos","Male","20 to 24",2032,206.46,264.06
5521,21,"Conejos","Female","25 to 34",2032,450.83,568.55
5522,21,"Conejos","Male","25 to 34",2032,408,520.5
5523,21,"Conejos","Female","35 to 44",2032,536.13,674.09
5524,21,"Conejos","Male","35 to 44",2032,636.38,668.05
5525,21,"Conejos","Female","45 to 54",2032,435.05,594.01
5526,21,"Conejos","Male","45 to 54",2032,524.07,623.1
5527,21,"Conejos","Female","55 to 64",2032,324.31,487.91
5528,21,"Conejos","Male","55 to 64",2032,351.53,499.8
5529,21,"Conejos","Female","65 and over",2032,170.17,1026.53
5530,21,"Conejos","Male","65 and over",2032,206.97,896.36
5531,21,"Conejos","Female","16 to 19",2033,87.24,261.47
5532,21,"Conejos","Male","16 to 19",2033,96.92,264.18
5533,21,"Conejos","Female","20 to 24",2033,172.45,270.79
5534,21,"Conejos","Male","20 to 24",2033,201.17,257.36
5535,21,"Conejos","Female","25 to 34",2033,441.93,557.47
5536,21,"Conejos","Male","25 to 34",2033,417.1,532.28
5537,21,"Conejos","Female","35 to 44",2033,540.52,679.62
5538,21,"Conejos","Male","35 to 44",2033,629.75,661.01
5539,21,"Conejos","Female","45 to 54",2033,447.98,611.82
5540,21,"Conejos","Male","45 to 54",2033,533.42,634.29
5541,21,"Conejos","Female","55 to 64",2033,327.31,492.26
5542,21,"Conejos","Male","55 to 64",2033,362.25,514.74
5543,21,"Conejos","Female","65 and over",2033,170.54,1028.28
5544,21,"Conejos","Male","65 and over",2033,205.27,890.15
5545,21,"Conejos","Female","16 to 19",2034,88.15,264.16
5546,21,"Conejos","Male","16 to 19",2034,97.84,266.94
5547,21,"Conejos","Female","20 to 24",2034,173.93,273.11
5548,21,"Conejos","Male","20 to 24",2034,204.97,262.29
5549,21,"Conejos","Female","25 to 34",2034,441.55,557.15
5550,21,"Conejos","Male","25 to 34",2034,417.27,532.67
5551,21,"Conejos","Female","35 to 44",2034,543.24,683.03
5552,21,"Conejos","Male","35 to 44",2034,630.15,661.36
5553,21,"Conejos","Female","45 to 54",2034,456.49,623.6
5554,21,"Conejos","Male","45 to 54",2034,543.22,646.02
5555,21,"Conejos","Female","55 to 64",2034,329.85,495.93
5556,21,"Conejos","Male","55 to 64",2034,361.42,513.26
5557,21,"Conejos","Female","65 and over",2034,171.25,1032.12
5558,21,"Conejos","Male","65 and over",2034,206.38,896.14
5559,21,"Conejos","Female","16 to 19",2035,88.81,266.11
5560,21,"Conejos","Male","16 to 19",2035,98.49,268.95
5561,21,"Conejos","Female","20 to 24",2035,168.71,264.9
5562,21,"Conejos","Male","20 to 24",2035,208.76,267.21
5563,21,"Conejos","Female","25 to 34",2035,447.8,565.18
5564,21,"Conejos","Male","25 to 34",2035,412.99,527.37
5565,21,"Conejos","Female","35 to 44",2035,548.11,689.15
5566,21,"Conejos","Male","35 to 44",2035,633,664.27
5567,21,"Conejos","Female","45 to 54",2035,462.53,632.01
5568,21,"Conejos","Male","45 to 54",2035,554.72,659.78
5569,21,"Conejos","Female","55 to 64",2035,335.17,503.78
5570,21,"Conejos","Male","55 to 64",2035,365.07,518.15
5571,21,"Conejos","Female","65 and over",2035,171.44,1032.8
5572,21,"Conejos","Male","65 and over",2035,206.04,895.84
5573,21,"Conejos","Female","16 to 19",2036,89.4,267.86
5574,21,"Conejos","Male","16 to 19",2036,99.07,270.76
5575,21,"Conejos","Female","20 to 24",2036,173.52,272.46
5576,21,"Conejos","Male","20 to 24",2036,214.68,274.86
5577,21,"Conejos","Female","25 to 34",2036,441.55,557.45
5578,21,"Conejos","Male","25 to 34",2036,413.54,528.24
5579,21,"Conejos","Female","35 to 44",2036,549.43,690.82
5580,21,"Conejos","Male","35 to 44",2036,629.02,660.02
5581,21,"Conejos","Female","45 to 54",2036,467.05,638.35
5582,21,"Conejos","Male","45 to 54",2036,560.11,666.27
5583,21,"Conejos","Female","55 to 64",2036,348.73,523.99
5584,21,"Conejos","Male","55 to 64",2036,373.02,529.13
5585,21,"Conejos","Female","65 and over",2036,170.83,1028.68
5586,21,"Conejos","Male","65 and over",2036,205.78,895.9
5587,21,"Conejos","Female","16 to 19",2037,89.82,269.09
5588,21,"Conejos","Male","16 to 19",2037,99.45,272.04
5589,21,"Conejos","Female","20 to 24",2037,175.91,276.22
5590,21,"Conejos","Male","20 to 24",2037,217.61,278.69
5591,21,"Conejos","Female","25 to 34",2037,440.81,556.65
5592,21,"Conejos","Male","25 to 34",2037,418.6,534.87
5593,21,"Conejos","Female","35 to 44",2037,543.86,683.81
5594,21,"Conejos","Male","35 to 44",2037,610.01,640.01
5595,21,"Conejos","Female","45 to 54",2037,480.31,656.63
5596,21,"Conejos","Male","45 to 54",2037,573.08,681.78
5597,21,"Conejos","Female","55 to 64",2037,358.54,538.56
5598,21,"Conejos","Male","55 to 64",2037,383.13,543.15
5599,21,"Conejos","Female","65 and over",2037,169.96,1022.99
5600,21,"Conejos","Male","65 and over",2037,205.79,897.11
5601,21,"Conejos","Female","16 to 19",2038,90.23,270.3
5602,21,"Conejos","Male","16 to 19",2038,99.82,273.29
5603,21,"Conejos","Female","20 to 24",2038,178,279.5
5604,21,"Conejos","Male","20 to 24",2038,220.18,282.05
5605,21,"Conejos","Female","25 to 34",2038,444.73,561.75
5606,21,"Conejos","Male","25 to 34",2038,425,543.22
5607,21,"Conejos","Female","35 to 44",2038,534.72,672.33
5608,21,"Conejos","Male","35 to 44",2038,600.7,630.17
5609,21,"Conejos","Female","45 to 54",2038,488.97,668.64
5610,21,"Conejos","Male","45 to 54",2038,582.94,693.59
5611,21,"Conejos","Female","55 to 64",2038,368.84,553.86
5612,21,"Conejos","Male","55 to 64",2038,392.32,555.85
5613,21,"Conejos","Female","65 and over",2038,170.07,1023.19
5614,21,"Conejos","Male","65 and over",2038,204.81,894.01
5615,21,"Conejos","Female","16 to 19",2039,90.57,271.29
5616,21,"Conejos","Male","16 to 19",2039,100.1,274.32
5617,21,"Conejos","Female","20 to 24",2039,179.55,281.94
5618,21,"Conejos","Male","20 to 24",2039,222.07,284.55
5619,21,"Conejos","Female","25 to 34",2039,444.86,562.07
5620,21,"Conejos","Male","25 to 34",2039,431.31,551.46
5621,21,"Conejos","Female","35 to 44",2039,530.51,667.02
5622,21,"Conejos","Male","35 to 44",2039,596.06,625.23
5623,21,"Conejos","Female","45 to 54",2039,501.05,685.33
5624,21,"Conejos","Male","45 to 54",2039,587.78,699.43
5625,21,"Conejos","Female","55 to 64",2039,375.34,563.45
5626,21,"Conejos","Male","55 to 64",2039,401.91,569.11
5627,21,"Conejos","Female","65 and over",2039,169.84,1021.38
5628,21,"Conejos","Male","65 and over",2039,203.62,889.98
5629,21,"Conejos","Female","16 to 19",2040,90.83,272.05
5630,21,"Conejos","Male","16 to 19",2040,100.3,275.12
5631,21,"Conejos","Female","20 to 24",2040,180.79,283.87
5632,21,"Conejos","Male","20 to 24",2040,223.56,286.54
5633,21,"Conejos","Female","25 to 34",2040,443.07,559.96
5634,21,"Conejos","Male","25 to 34",2040,433.85,554.89
5635,21,"Conejos","Female","35 to 44",2040,533.3,670.54
5636,21,"Conejos","Male","35 to 44",2040,594.75,623.79
5637,21,"Conejos","Female","45 to 54",2040,509.44,696.98
5638,21,"Conejos","Male","45 to 54",2040,594.23,707.19
5639,21,"Conejos","Female","55 to 64",2040,382.19,573.54
5640,21,"Conejos","Male","55 to 64",2040,407.05,576.06
5641,21,"Conejos","Female","65 and over",2040,169.32,1017.82
5642,21,"Conejos","Male","65 and over",2040,203.66,891.35
5643,23,"Costilla","Female","16 to 19",2010,32.84,83
5644,23,"Costilla","Male","16 to 19",2010,42.51,109
5645,23,"Costilla","Female","20 to 24",2010,43.71,74
5646,23,"Costilla","Male","20 to 24",2010,50.23,71
5647,23,"Costilla","Female","25 to 34",2010,96.74,143
5648,23,"Costilla","Male","25 to 34",2010,97.69,143
5649,23,"Costilla","Female","35 to 44",2010,110.55,163
5650,23,"Costilla","Male","35 to 44",2010,136.65,170
5651,23,"Costilla","Female","45 to 54",2010,160.49,260
5652,23,"Costilla","Male","45 to 54",2010,196.69,276
5653,23,"Costilla","Female","55 to 64",2010,147.07,287
5654,23,"Costilla","Male","55 to 64",2010,185.09,318
5655,23,"Costilla","Female","65 and over",2010,44.55,413
5656,23,"Costilla","Male","65 and over",2010,70.1,412
5657,23,"Costilla","Female","16 to 19",2011,32.37,84.48
5658,23,"Costilla","Male","16 to 19",2011,43.19,113.65
5659,23,"Costilla","Female","20 to 24",2011,49.97,85.46
5660,23,"Costilla","Male","20 to 24",2011,60.69,86.58
5661,23,"Costilla","Female","25 to 34",2011,109.86,162.61
5662,23,"Costilla","Male","25 to 34",2011,104.31,153.36
5663,23,"Costilla","Female","35 to 44",2011,113.6,167.93
5664,23,"Costilla","Male","35 to 44",2011,148.24,184.41
5665,23,"Costilla","Female","45 to 54",2011,156.25,252.79
5666,23,"Costilla","Male","45 to 54",2011,187.31,262.83
5667,23,"Costilla","Female","55 to 64",2011,150.44,290.66
5668,23,"Costilla","Male","55 to 64",2011,185.02,317.42
5669,23,"Costilla","Female","65 and over",2011,47.51,425.02
5670,23,"Costilla","Male","65 and over",2011,74.56,428.52
5671,23,"Costilla","Female","16 to 19",2012,28.4,76.6
5672,23,"Costilla","Male","16 to 19",2012,41.43,111.99
5673,23,"Costilla","Female","20 to 24",2012,53.2,91.39
5674,23,"Costilla","Male","20 to 24",2012,65.14,93.45
5675,23,"Costilla","Female","25 to 34",2012,113.43,167.89
5676,23,"Costilla","Male","25 to 34",2012,111.64,164.51
5677,23,"Costilla","Female","35 to 44",2012,111.5,165.05
5678,23,"Costilla","Male","35 to 44",2012,147.61,183.62
5679,23,"Costilla","Female","45 to 54",2012,151.1,244.77
5680,23,"Costilla","Male","45 to 54",2012,178.47,250.71
